label,text
0,The meeting is at soon. Don't be late!
0,"Hey Pete, give me a ring"
0,I'm not Chris if its still available though
0,Hey! What are you up to?
1,UR awarded a ringtone Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
0,O shore Chloe you takin the bus
0,I was just thinking about you. Hope all is well.
0,Thanks for listening. Really appreciate it.
0,Have you eaten yet? Want to grab something?
0,Luke me again what your address is
0,Aisha knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8
0,"Wei work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
0,Sounds good to me! See you there.
0,The meeting is at at 7. Don't be late!
0,Can't talk right now. Will call you around noon.
0,Got it. Will do.
0,Tom she's in for a big surprise!
0,I'm on my way. Be there in 10.
0,Happy New Year! Hope you have a great day!
0,Call me when you get a chance.
1,Hot singles in your area! Reply NOW for FREE access. Text WINNER to 87575.
0,Pete says hi btw.
0,"naughty little Raj 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt"
0,Thanks for the lift. Really appreciate it.
1,As part of our National draw you have qualified for a £250 Tesco voucher. Call 09065989182 NOW.
0,Thanks for the advice. Really appreciate it.
1,This msg gift voucher for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
0,Thanks for being there. Really appreciate it.
0,On my way home. Should be back at 7.
0,Can you check your email? Let me know.
0,Lisa NEW YEAR MY NO.1 MAN
1,WIN a £1000 shopping spree! Text CASH11 to 86688 now. Ends this Friday. T&Cs apply.
0,The hair cream has not been shipped.
0,Wei home by the way
0,Let me know when you're home.
0,I donno if they are scorable
1,"Your dating subscription has been renewed. To cancel, text STOP to 80488."
0,Have you eaten yet? Want to grab something?
0,Sorry sent Pete msg again. Yup but trying 2 do some serious studying now.
0,Are you home yet? I'm heading out now.
1,88800 and 89034 are premium phone services call 08718711108
0,"Chris has a special where a &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight"
0,Where are you? We've been waiting.
0,Hi my email address has changed now it is 
0,How will Chloe creep on you now? ;_;
0,Don't forget we have the game at 8:30.
0,Just wanted to say I'm proud of you.
0,Kevin maybe my fat fingers just press all these buttons and it doesn't know what to do.
0,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT"
0,Just wanted to say that was fun.
1,u r wallpaper winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )
0,Are you in the meeting yet? I'm heading out now.
0,Running a few mins late. Sorry!
0,"I'm Tom actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday."
0,Tom just talking thats it de. They wont any other.
0,Got your email. Thanks!
0,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want"
0,Miss you! When are you coming back?
0,How i Pete Did ü specify da domain as nusstu... Ü still in sch...
0,You Hi to get up. Now.
0,Have you eaten yet? Want to grab something?
0,I was just thinking about you. Hope all is well.
0,Have you eaten yet? Want to grab something?
0,I was just thinking about you. Hope all is well.
0,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
0,Running 20 mins late. Sorry!
0,Lena dont thnk its a wrong calling between us
0,Ok lol... just checking in
0,"Just Hello it up and addie goes back Monday, sucks to be her"
0,Dinner at our usual spot at on Saturday?
0,"Sorry, was busy. What's up?"
0,"Sorry, was busy. What's up?"
0,Lol yeah just checking in
0,Kevin says hi btw.
0,"Yo, Lena way we could pick something up tonight?"
0,I dont Hello its a wrong calling between us
1,You've been chosen to receive a FREE camera phone upgrade! Call 09058091854 or visit www.win-prize.co.uk.
0,Have you eaten yet? Want to grab something?
0,"Hey Jake, pass it along"
0,Are you in the meeting yet? I'm heading out now.
0,Yup... Hey Marcus one day on fri we can ask miwa and jiayin take leave go karaoke
0,Zara says hi btw.
0,Ok lor...
0,Have you eaten yet? Want to grab something?
0,Let me know when you're ready.
0,Got your document. Thanks!
0,Did you get my message?
0,Just saw your message. On it
0,Have you eaten yet? Want to grab something?
0,Not Hi behind... Abt 4 rows behind ü...
0,Studying. Kevin i.ll be free next weekend.
0,Can Luke call me at 10:10 to make sure dat i've woken up...
0,"I Sam get ur full msg..sometext is missing, send it again"
0,Good morning Emma How are you?
0,Dinner at the Italian place at tomorrow morning?
0,Thought praps you meant another one. Goodo! I'll look tomorrow 
0,Raj i'm gonna finish my bath now. Have a good...fine night.
0,We should catch up soon. It's been ages!
0,Did you get my report?
0,"Also Hey carolina and texas atm, you would just go to the gre site and pay for the test results to be sent."
1,"Congrats! 2 latest handset 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl."
1,"Your dating subscription has been renewed. To cancel, text STOP to 80488."
0,Just saw your message. Let me get back to you
0,Ok man... no big deal
0,Lisa tv is always available in work place..
0,Dinner at the Italian place at on Saturday?
1,As a valued customer you have been selected for a 2 VIP tickets reward! Redeem at www.smsclub.mobi. Expires this Friday.
0,* You Dan ring this weekend or wot?
0,Chris you mind if I ask what happened? You dont have to say if it is uncomfortable.
0,Got your document. Thanks!
0,[…] Sup many good evenings to u! s
0,I'll be there at 8:30. See you!
0,Why nothing. Emma anyway give me treat
0,Ok bro... just checking in
0,Can you come over? Let me know.
0,Sup talk to the others and probably just come early tomorrow then
0,Did you get my message?
0,Pete but i scared u say i fat... Then u dun wan me already...
0,R ü Mia 4 today's meeting?
0,Ok no Sam Take ur time.
0,I'll pick up message from the store. Need anything else?
0,"Hello Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)"
1,Congratulations! You've won £5000 in our prize draw. Call 07749741378 within 48hrs to claim.
0,Sam i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.
0,Just finished work. Exhausted. I'm proud of you.
1,"449050000301 You have won a £2,000 price! To claim, call 09050000301."
0,I was just thinking about you. Hope all is well.
0,"Sorry, I'll call later"
1,"FREE wallpaper! To receive yours, text CASH11 to 87575. Std rates apply. T&C: www.urgreatm8.com"
0,Are you at the gym yet? I'm heading out now.
0,"Haha awesome, Lisa there in a minute"
0,Got your book. Thanks!
0,Just finished work. Exhausted. that was hilarious.
0,We should catch up soon. It's been ages!
0,Sos! Any amount i can get pls.
0,Dear Chris morning now only i am up
0,Did you get my wallet?
0,Raj per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
0,The meeting is at soon. Don't be late!
0,Ok hm... no big deal
0,It was great seeing you today!
0,I'm in chennai velachery:)
0,Just finished work. Exhausted. I'm proud of you.
0,Luke Must book a not huh? so going for yoga basic on sunday?
0,Tom what u doing today?
1,Congrats! Your mobile number has WON £900 prize reward in our National draw! Call 09063489400 to claim. Exp end of month.
0,Mia are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X
0,Lol yeah I'll figure it out
1,"Urgent! call a £200 Argos voucher from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+"
0,Zara a good evening! Ttyl
0,Can you come over? Let me know.
0,"Sure, that works for me soon."
0,Ok dear... let's talk later
0,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.
0,Where are you? We've been waiting.
0,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.
0,Happy Christmas! Hope you have a great day!
0,Do you want anything from the shops?
0,Let me know when you're home.
0,"That means you got an A in epi, she.s fine. She.s here now."
0,"Priya I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT"
0,Got it. Will do.
0,Stupid auto Hey on my phone
0,"I'm gonna Mia home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today."
0,Happy Valentine's Day! Hope you have a great day!
1,3. You have received your mobile content. Enjoy
0,I'm on my way. Eta 20 mins.
0,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG""."
0,You still at grand prix?
0,Ok I'll come over on Saturday. Is that fine?
0,Good morning didn't get the second half of that message
0,"Don't Raj About ""What u Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8"
0,"no, i Chloe mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?"
1,LAST CHANCE: 60% off everything. Use code URGENT. Offer ends in 24 hours.
1,a £200 Argos voucher 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
0,Hello- thanx for taking that call. I got a job! Starts on monday!
0,You've already Hello a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
0,"The LAY Aisha Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe"
0,Hi did Jake decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing
1,Free msg: Single? 2 VIP tickets a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg
0,I'll pick up package from the store. Need anything else?
0,Call me when you get a chance.
0,Ok going to sleep. Hope i can meet her.
0,ALRITE
0,Ok dear... you know how it is
0,"Hey Dan, call me"
0,Shant Jake u anymore... Jia you...
0,Huh y lei...
0,Hello! What are you up to?
0,Call Aisha when u finish then i come n pick u.
0,COME BACK Priya TAMPA FFFFUUUUUUU
1,Your parcel could not be delivered. Schedule redelivery at www.win-prize.co.uk to avoid return.
0,Ok i Hey u b4 i leave my house.
0,Can you pass it along? Let me know.
1,"Thanks for £250 Tesco voucher ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar"
1,2 voicemails waiting. Call 08715203028 to retrieve. Cost 25p per minute.
0,Morning! What are you up to?
0,26th OF JULY
0,Zara busy or can I come by at some point and figure out what we're doing tomorrow
0,Morning they r not watching movie tonight so i'll prob b home early...
0,K actually Sam you guys meet me at the sunoco on howard? It should be right on the way
0,Emma call you evening ill some ideas.
0,We should catch up soon. It's been ages!
0,Got your charger. Thanks!
0,Are you at the gym yet? I'm heading out now.
0,"Lisa people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
1,You £1000 cash 1 new voicemail. Please call 08719181513.
0,By the Pete make sure u get train to worc foregate street not shrub hill. Have fun night x
0,It was great seeing you today!
0,Just wanted to say could be worse.
0,Do you want anything from the shops?
0,Take us out shopping and Mark will distract Isaiah.=D
