text,label
SGK'dan önemli bilgilendirme: Emeklilik sorgulamanız güncellenmiştir. Detayları e-Devlet'ten görebilirsiniz.,0
Onay kodunuz: 765432.,0
Amazon'da günün fırsatlarını keşfet! Elektronik ürünlerde dev indirimler başladı.,0
"Akbank'tan size özel 50.000 TL krediye hemen başvur, nakit ihtiyacını anında gider.",0
Yatırımını katla! En güvenilir bahis platformunda bugün kazanma sırası sende.,1
"Selam, yoldayım 10 dakikaya oradayım. Bekle beni.",0
Valilik duyurusu: Yarın beklenen şiddetli fırtına nedeniyle okullar tatil edilmiştir.,0
Şifreniz: 123987. Lütfen bu şifreyi paylaşmayın.,0
Trendyol'da kuponun hesabına tanımlandı! 50 TL indirim için hemen alışveriş yap.,0
Yapı Kredi kartınızla alışveriş yapıldı. İşlem size ait değilse 0850'li numarayı arayın.,0
"Bahis oynamak artık çok daha eğlenceli! Hemen katıl, binlerce TL değerindeki ödülleri kazan.",1
"Nasılsın? Uzun zamandır görüşemedik, bir gün kahve içelim mi?",0
Milli Eğitim Bakanlığı: Okul kayıt süreci başlamıştır. E-okul üzerinden işlemlerinizi yapın.,0
Doğrulama kodunuz: 887654.,0
Hepsiburada'da sepette %30 indirim! Fırsatı kaçırmadan hemen sepetini onayla.,0
"DenizBank'ta 0 faizli 10.000 TL kredi! Kampanya sınırlı sayıdadır, hemen başvur.",0
Canlı bahiste kazananlar arasına katılmak ister misin? Hemen üye ol.,1
"Selam kanka, maça gelmiyor musun? Son biletleri alıyoruz.",0
Sağlık Bakanlığı: Aşı randevunuz ertelenmiştir. Yeni tarih için takipte kalın.,0
Giriş kodunuz: 556789.,0
Boyner'de indirim zamanı! Seçili markalarda %50 indirim.,0
Halkbank kartınızla 500 TL üzeri harcamaya 50 TL puan kazanın.,0
Bahis sitesinde kazanmak için tek bir hamle yeter! Kayıt ol ve hemen oyna.,1
Hafta sonu planı ne? Bir şeyler yapalım mı?,0
"Bonuslarimizi kacirmayin! Hemen sitemize girip yatirin, 5000 TL bonus kazanin. Site linki: www.bahisadres.com",1
Ziraat Bankasi hesabinizdan 15.000 TL tutarinda EFT islemi baslatildi. Onaylamiyorsaniz 0850 123 45 67 numarali hattan bize ulasin.,0
"Sayin musterimiz, Trendyol sepetinizdeki urunler tukenmek uzere. Firsati kacirmamak icin hemen satin alin.",0
E-devlet kapisi uzerinden adiniza acilan bir dava dosyasi bulunmaktadir. Detaylari gormek icin e-devlet sistemine giris yapin.,0
Ikinci adim dogrulama kodunuz: 882910. Bu kodu kimseyle paylasmayiniz.,0
Canim aksam markete ugrarsan biraz sut ve ekmek alir misin? Gelirken haber ver.,0
Yasal bahis sitemizden gunluk %100 kazanc garantisi! Kayit olmak icin tiklayin: www.kazandiranoyun.net,1
Garanti BBVA internet bankaciligi giris sifreniz: 442918. Bu sifreyi kimseyle paylasmayiniz.,0
Hepsiburada'da sepette %50 indirim basladi! Hemen mobil uygulamamizdan alisverisinize devam edin.,0
Saglik Bakanligi tarafindan aile hekiminize tanimlanan randevunuz 15 Kasim saat 10:00'dadir. Lutfen belirtilen saatte merkezde olun.,0
Sifre yenileme islemi icin gonderilen onay kodunuz: 129302. Kod sadece 5 dakika gecerlidir.,0
"Selam, bu aksamki sinema plani hala gecerli mi? Haberlerini bekliyorum.",0
Casinoda sansinizi denemeye ne dersiniz? İlk kayitta 1000 TL bedava bonus sizleri bekliyor. Hemen tikla: www.casinostar.com,1
Akbank hesabinizda supheli islem tespit edilmistir. Islemi iptal etmek icin uygulamaya giris yapin.,0
Amazon'da yil sonu indirimleri basladi! İhtiyaciniz olan her sey yuzde 70 indirimle sizi bekliyor.,0
Vergi borcunuzu 3 taksitte odemek icin interaktif vergi dairesi sayfasini ziyaret edebilirsiniz. Son odeme tarihi yaklasiyor.,0
Telefonunuza gelen SMS onay kodu: 992011. Guvenli alisveris icin kodunuzu kimseyle paylasmayin.,0
"Yarin sabah erken kalkmam lazim, isleri erkenden halledelim. Aksam konusuruz.",0
Canli bahis heyecani dorukta! Hemen uye olun ve ilk yatiriminiza ozel 2500 TL bonus kazanin: www.bahisdunyasi.com,1
Yapı Kredi kartinizdan 450 TL'lik harcama yapildi. Islem size ait degilse hemen muster hizmetlerini arayiniz.,0
Ciceksepeti siparisiniz yola cikti! Kuryeyi takip etmek icin linke tiklayin.,0
Nufus ve Vatandaslik Isleri Genel Mudurlugu: Kimlik karti basvurunuz onaylanmistir. Kartiniz adresinize gonderilmek uzere kargoya verilmistir.,0
Kayit islemini tamamlamak icin gerekli olan dogrulama kodu: 443210.,0
"Anneciğim selam, pazar gunu bize kahvaltiya geliyor musun? Seni bekliyoruz.",0
"Yatirimlarinizi katlamak icin en iyi bahis sitesi! Hemen uye olun, yuksek oranlarla kazanc saglayin: www.kazancbahis.com",1
QNB Finansbank: Kredi karti borcunuzun son odeme gunu gelmistir. Gecikme yasamamak icin odeyiniz.,0
N11'den aldiginiz urun kargoya verildi. Takip numarasi: TR123456789.,0
Sosyal Guvenlik Kurumu: Emeklilik islemlerinizle ilgili detayli bilgi icin e-devlet kapisina giris yapiniz.,0
Hesap guvenliginiz icin onay kodunuz: 772183. Bu kodu kimseyle paylasmayin.,0
Hafta sonu plani icin fikrin var mi? Belki bir yerlere gideriz.,0
"Yuksek oranli maclar ve kazandiran casino oyunlari! Hemen kaydolun, ilk bahiste kaybetme riski yok: www.betkazanc.com",1
Is Bankasi: Hesap ozetiniz hazirlanmistir. Detaylari uygulamadan inceleyebilirsiniz.,0
Getir siparisiniz hazirlaniyor! Kurye yaklasik 20 dakika icinde adresinizde olacak.,0
Adalet Bakanligi tarafindan belirtilen dosya sorgulama islemi icin UYAP VATANDAS portalini kullanabilirsiniz.,0
Dogrulama kodu: 556281. Sifre yenileme islemi icin bu kodu kullanin.,0
"Askito, bugun isten erken cikabilirim. Aksama yemekte gorusuruz.",0
Gunluk kazanc garantili bahis sitesi! Hemen giris yapin ve kazanmaya baslayin: www.bahisextra.com,1
Denizbank: Kredi basvurunuz onaylandi. Detayli bilgi icin subemize bekliyoruz.,0
Yemeksepeti siparisiniz teslim edildi! Afiyet olsun. Bizi puanlamayi unutmayin.,0
Tapu Kadastro Genel Mudurlugu: Tasinmaziniza ait satis islemi icin randevunuz onaylanmistir.,0
Dogrulama kodunuz: 110293. Guvenliginiz icin kimseyle paylasmayiniz.,0
"Selam dostum, bu aksam bizim evde toplaniyoruz. Geliyor musun?",0
"En yuksek oranli bahisler burada! Hemen uye ol, 500 TL bedava bahis kazan: www.starbet.net",1
Vakifbank hesabinizdan para cikisi tespit edildi. Onaylamiyorsaniz bizi arayin.,0
Flo'dan aldiginiz ayakkabilarin kargosu teslimat noktasina ulasti.,0
Belediye tarafindan yapilan yol calismalari nedeniyle mahallenizde su kesintisi yasanacaktir. Bilginize sunariz.,0
Tek kullanımlık sifreniz: 998273. Islemi tamamlamak icin bu kodu girin.,0
"Canim kargom gelmis, eve gecince bakar misin? Seni seviyorum.",0
Bahis dunyasinda zirve! Hemen uye olun ve ozel bonuslari yakalayin: www.betkazan.com,1
Halkbank: Doviz hesabinizdaki artis nedeniyle bilgilendirme yapilmistir. Detaylari inceleyin.,0
Trendyol'da sepetinize eklediginiz urunler indirime girdi! Hemen satin alabilirsiniz.,0
Icisleri Bakanligi: Acil durum uygulamasi uzerinden konumunuz gonderildi. Yardim ekipleri yola cikti.,0
Dogrulama kodu: 228371. Lutfen bu kodu kimseyle paylasmayiniz.,0
"Selam, aksamki toplantiyi iptal ettik. Baska zaman gorusuruz.",0
Kacak bahis sitelerine son! En guvenilir bahis platformu: www.guvenilirbahis.com,1
ING Bank: Kredi karti ekstreniz mail adresinize gonderilmistir. Odeme tarihi yaklasiyor.,0
Migros Sanal Market siparisiniz hazirlaniyor. Teslimat saatiniz: 18:00 - 20:00.,0
Tarim ve Orman Bakanligi: Destekleme odemeleriniz hesabiniza aktarilmistir.,0
Sifre sifirlama kodunuz: 887612. Bu kod 10 dakika boyunca gecerlidir.,0
"Kardesim nasilsin, uzun zamandir gorusemedik. Bir kahve icelim mi?",0
Bedava bahis bonusu icin son sans! Hemen tikla: www.bonusbahis.com,1
Albaraka: Yatirim hesabinizdaki islemlerle ilgili bildirim. Lutfen kontrol edin.,0
Morhipo'dan yaptiginiz alisveris basariyla tamamlandi. Teslimat bilgileriniz gonderildi.,0
Saglik Bakanligi e-nabiz sistemi uzerinden yeni sonuclariniz yayinlandi.,0
Dogrulama kodu: 554192. Guvenliginiz icin kimseye vermeyin.,0
Yarin alisverise gidelim mi? İhtiyacim olan birkac sey var.,0
"Dev kazanc kampanyasi basladi! Hemen uye ol, bahis oyna: www.devbahis.com",1
Kuveyt Turk: Kiralik kasa hizmetimiz hakkinda guncelleme. Subemize gelebilirsiniz.,0
Boyner'den aldiginiz urunler kargoya verildi. Takip kodu: BEY123456.,0
Cumhurbaskanligi Iletisim Merkezi (CIMER) basvurunuz sonuclandi. Detaylari inceleyin.,0
Dogrulama kodu: 991203. Isleminizi onaylamak icin giriniz.,0
"Selam, aksamki mac icin herkes toplaniyor. Sen de geliyor musun?",0
"Bahis yap, kazan, eglen! Hemen uye olun: www.betkeyif.com",1
Finansbank: Hesabinizdaki dusuk bakiye nedeniyle odemeleriniz aksayabilir.,0
E-bebek siparisiniz kargoya teslim edildi. Teslimat icin bilgilendirileceksiniz.,0
Milli Egitim Bakanligi tarafindan aciklanan sonuclar sisteme girildi.,0
Kodunuz: 772810. Bu kodu sadece uygulama icinde kullanin.,0
Hafta sonu kampa gidelim mi? Hava cok guzel olacakmis.,0
Kazanmak icin dogru yerdesiniz! Hemen uye ol: www.kazandiranbet.com,1
HSBC: Kredi karti limitiniz artirilmistir. Detaylari uygulamadan gorebilirsiniz.,0
Watsons siparisiniz adresinize teslim edildi. İyi gunlerde kullanin.,0
Enerji Bakanligi: Elektrik kesintisi planli olarak yarin gerceklestirilecektir.,0
Dogrulama kodu: 441092. Kodunuzu kimseyle paylasmayiniz.,0
"Selam kanka, aksamki yemek plani iptal oldu. Haberin olsun.",0
Bahis siteleri arasinda en yuksek oran! Hemen tikla: www.eniyi-bahis.com,1
Odeabank hesabinizda aylik hesap isletim ucreti kesintisi yapilmistir.,0
Zara'dan aldiginiz kiyafetler yola cikti. Takip kodu: ZARA5592.,0
Adalet Bakanligi: Dosyaniz icerisinde yeni bir belge eklenmistir.,0
Dogrulama kodunuz: 887201. Isleminizi onaylamak icin girin.,0
"Askito, bugun marketten bir seyler lazim mi? Gelirken alayim.",0
Bahis oynayarak zengin olun! Hemen uye olun: www.betzengin.com,1
"Teb Bankasi: Krediniz onaylandi, detaylar uygulama kutunuzda.",0
Beymen siparisiniz kargoya verildi. Iyi gunlerde kullanin.,0
Saglik Bakanligi: Randevunuzu kontrol etmeyi unutmayin.,0
Dogrulama kodu: 119203. Guvenliginiz icin kimseyle paylasmayin.,0
Canim aksam beraber mi gidelim? Seni bekliyorum.,0
Buyuk bahis firsati! Hemen giris yapin: www.bahisfirsati.net,1
Citibank: Kart hareketlerinizle ilgili supheleriniz varsa bizi arayin.,0
LC Waikiki siparisiniz teslimat noktasina ulasti.,0
Maliye Bakanligi: Vergi iadeleriniz hesabiniza yatti.,0
Kodunuz: 556728. Islemi tamamlamak icin giriniz.,0
"Selam, aksam bulusuyor muyuz? Haberini bekliyorum.",0
"Sayın müşterimiz, hesabınızda şüpheli işlem tespit edildi. Güvenliğiniz için kartınız geçici olarak kullanıma kapatılmıştır. Detaylar için 0850 222 00 00 numarasını arayınız.",1
"Ayşe selam, yarın akşamki sinema planı hala geçerli mi? Biletleri saat kaçta alalım, haberleşelim.",0
E-devlet üzerinden adınıza açılmış bir dava dosyası bulunmaktadır. Detaylı bilgi ve sorgulama için lütfen e-devlet girişinizi gerçekleştirin.,0
"Giriş kodunuz: 884219. Bu kod 5 dakika boyunca geçerlidir, kimseyle paylaşmayınız.",0
Trendyol'dan sipariş ettiğiniz ürün yola çıktı. Tahmini teslimat süresi 2 iş günüdür. Kargonuzu takip etmek için tıklayın: kargo.trendyol.com/takip,0
"Hemen üye ol, ilk yatırıma özel %200 bonus kazan. Yatırımlarını katlamak için en yüksek oranlı maçlar sadece sitemizde!",1
"Ziraat Bankası'ndan kredi başvurunuz onaylanmıştır. Hemen hesabınıza aktarılması için şubemize gelmenize gerek yok, mobil uygulamadan onaylayabilirsiniz.",0
"Canım merhaba, annemler pazar günü bize gelecekmiş. Müsait misin, bir hazırlık yapalım mı?",0
T.C. Sağlık Bakanlığı'ndan önemli duyuru: 65 yaş üzeri vatandaşlarımızın randevu süreçlerinde güncelleme yapılmıştır. Detaylar için mhrs.gov.tr,0
Hesabınıza tek seferlik giriş kodu gönderildi: 992013. Bu kodu başkasıyla paylaşmayınız.,0
"Hepsiburada'da yılın en büyük indirimleri başladı. Sepetinizdeki ürünlerde %50'ye varan fırsatı kaçırmayın, şimdi keşfedin!",0
Casino oyunlarında büyük ödülü kazanmak ister misin? Hemen giriş yap ve 500 TL deneme bonusunu hesabına tanımla!,1
Yapı Kredi'den kredi kartı borcunuzu ödemeyi unuttunuz. Gecikmeye girmemek için hızlı ödeme ekranını kullanabilirsiniz.,0
"Fatma teyze selam, geçen gün gönderdiğin tarif çok güzel oldu, ellerine sağlık. En yakın zamanda tekrar görüşelim.",0
Adalet Bakanlığı UYAP sistemi üzerinden size tebligat gönderilmiştir. Vatandaş portalı üzerinden dosya detaylarını inceleyebilirsiniz.,0
Doğrulama kodunuz: 771024. İşleminizi tamamlamak için bu kodu ilgili alana giriniz.,0
Amazon'da seçili teknoloji ürünlerinde 3 al 2 öde kampanyası kısa süreliğine başladı. Fırsatı kaçırmamak için hemen sepetinizi oluşturun.,0
"Yatırımlarını katlamak için doğru adres! Hemen üye ol, canlı bahislerde anlık kazançlar seni bekliyor.",1
İş Bankası hesabınızdan 5000 TL tutarında havale işlemi gerçekleştirilmiştir. Bilginiz dışındaysa hemen müşteri hizmetlerini arayınız.,0
"Kanka akşam maça gidiyoruz, gelmek istersen biletleri alıyorum. Haber verirsen sevinirim.",0
Gelir İdaresi Başkanlığı: Vergi borcunuz yapılandırma kapsamına alınmıştır. Ödeme planınızı görüntülemek için tıklayınız.,0
Şifrenizi sıfırlamak için onay kodunuz: 443219. Başkasıyla paylaşmayınız.,0
Çiçeksepeti'nden siparişiniz başarıyla alındı. Teslimat adresinizi kontrol etmek için siparişlerim ekranına göz atabilirsiniz.,0
"Kazananlar kulübüne katıl! Hemen kaydol, yatırımına özel bedava bahis kredisi kazanmaya başla.",1
Garanti BBVA: Kartınız internet alışverişlerine kapatılmıştır. Açmak için mobil uygulamadan ayarları düzenleyebilirsiniz.,0
"Kuzum bugün geç kalacağım, akşam yemeğini sen halledebilir misin? Öperim.",0
Belediyemiz tarafından gerçekleştirilen altyapı çalışmaları nedeniyle mahallenizde su kesintisi yaşanacaktır. Anlayışınız için teşekkürler.,0
Hesabınıza erişim doğrulaması için kod: 552109. Güvenliğiniz için kimseye söylemeyiniz.,0
Trendyol'da favori ürünlerinize indirim geldi! Sınırlı stoklarla sunulan bu fırsatı kaçırmamak için uygulamayı ziyaret edin.,0
"Bahis oynamak için daha fazla bekleme. Hemen üye ol, ilk bahsine özel 100 TL hediye anında hesabında.",1
Akbank'tan kredi kartı borcunuzu ödemeniz durumunda World puan kazanacaksınız. Hemen mobil şubeden ödeme yapın.,0
"Hayatım marketten ekmek ve süt almayı unutma, gelirken bekliyorum.",0
Nüfus ve Vatandaşlık İşleri: Yeni çipli kimlik kartı başvurunuz onaylandı. Kartınız adresinize kurye ile gönderiliyor.,0
Tek kullanımlık şifreniz: 129033. Bu kod 3 dakika içinde geçersiz olacaktır.,0
"Yemeksepeti'nde tüm restoranlarda %30 indirim! Hemen sipariş ver, lezzet kapına gelsin.",0
"Yüksek kazançlar bizi bekliyor! Hemen üye ol, canlı bahislerde her hafta özel bonus kazan.",1
Halkbank internet bankacılığı şifreniz hatalı girildi. Tekrar denemek veya şifre yenilemek için tıklayınız.,0
"Selam, hafta sonu piknik yapalım mı? Hava çok güzel olacak diyorlar.",0
T.C. İçişleri Bakanlığı: Trafik cezası borcunuz bulunmaktadır. İndirimli ödeme süresi dolmadan ödemenizi yapınız.,0
Doğrulama kodunuz: 887652. Güvenlik için kimseyle paylaşmayınız.,0
Hepsiburada'dan aldığınız ürün teslim edildi. Ürünle ilgili değerlendirme yapmak için linke tıklayabilirsiniz.,0
"En iyi oranlar, en hızlı kazançlar sadece bizde! Hemen üye ol, büyük ikramiyeyi yakala.",1
Denizbank hesabınıza tanımlanan 10.000 TL hazır krediyi kullanmak için hemen başvurun.,0
"Selam, akşam bizdesin değil mi? Yemeği ona göre hazırlıyorum.",0
Sosyal Güvenlik Kurumu: Emeklilik işlemleriniz güncellenmiştir. E-devlet üzerinden detayları görüntüleyebilirsiniz.,0
Giriş kodunuz: 456987. İşleminiz için bu kodu kullanınız.,0
Amazon'da seçili kitaplarda %40 indirim başladı. Kütüphanenizi zenginleştirmek için şimdi tıklayın.,0
"Bahis severlerin yeni adresi! Hemen giriş yap, ilk yatırımına %150 çevrimsiz bonus kazan.",1
Vakıfbank: Kredi kartı dönem borcunuzu ödediğiniz için teşekkür ederiz. Limitiniz 5000 TL artırılmıştır.,0
"Kızım ödevlerini yaptın mı? Akşam kontrol edeceğim, unutma.",0
T.C. Cumhurbaşkanlığı İletişim Merkezi (CİMER): Başvurunuz işleme alınmıştır. Gelişmeleri takip edebilirsiniz.,0
Onay kodunuz: 663219. Başkasıyla paylaşmayınız.,0
Yemeksepeti'nde yeni üyelere özel 50 TL indirim kuponu hesabınıza tanımlandı. Hemen ilk siparişinizi verin.,0
"Kazananlar her zaman bizimle! Hemen üye ol, canlı spor bahislerinde şansını dene.",1
QNB Finansbank'tan size özel ihtiyaç kredisi teklifi! 24 ay vade seçeneğiyle hemen başvurun.,0
"Selam, yarın için planımız değişti. Pazar gününe aldık, haberin olsun.",0
Tapu ve Kadastro Genel Müdürlüğü: Taşınmazınıza ait tapu işlemleri tamamlanmıştır. Bilgi almak için tıklayınız.,0
Tek kullanımlık şifreniz: 123987. Güvenliğiniz için bu kodu kimseye vermeyin.,0
Çiçeksepeti'nde bugün son gün! Seçili ürünlerde dev indirimleri kaçırmayın.,0
"Bahis oynamak artık çok kolay! Hemen kayıt ol, hesabına tanımlanan hediye bahis ile oynamaya başla.",1
ING Bank'tan yeni müşteri olanlara faizsiz 10.000 TL kredi! Hemen mobil uygulamadan başvurun.,0
Canım akşam gelirken süt almayı unutma. Öperim.,0
Milli Savunma Bakanlığı: Askerlik yeriniz belirlenmiştir. E-devlet üzerinden sorgulayabilirsiniz.,0
Kodunuz: 789456. Bu kod işleminiz için gereklidir.,0
"Trendyol'da 'Sepette Ekstra İndirim' başladı! Hemen favorilerini sepetine ekle, indirimi kap.",0
"Hemen üye ol, yüksek kazançlı bahis oyunlarında yerini al. Şansın yanımızda olsun!",1
Fibabanka: Hesabınızdan yurt dışı harcaması yapıldı. İşlem size ait değilse 0850 ile başlayan numaradan bizi arayın.,0
"Selam, çocuklar yarın evde mi? Bize yemeğe bekliyoruz.",0
T.C. Çevre ve Şehircilik Bakanlığı: İmar barışı başvuruları için süre uzatıldı. Detaylar bakanlık web sitesinde.,0
Giriş kodunuz: 554123. Başkasıyla paylaşmayınız.,0
Amazon'da günlük fırsatlar güncellendi. İstediğiniz ürünleri indirimli fiyattan almak için hemen tıklayın.,0
"Bahis dünyasında devrim! Hemen üye ol, ilk bahsine %100 sigorta bonusu kazan.",1
Türkiye Finans: Banka kartı şifrenizi yenilemek için tıklayın.,0
